text,label
আজকের দিনে শহরের ক্যাফে গিয়ে বসে খেতে খুব ভালো লাগলো!,No
আমার খুশখুশে কাশি হয় আর কফ অনেক ঘন হয়। সাথে অনেক সময় রক্তও পরে।,Yes
ফুটবল ম্যাচে আমাদের দলের অবহেলা দেখে আমি সত্যিই রেগে গেছি!,No
"আজকের মুভির প্লট এত ভালো ছিল, সবাই খুব খুশি হয়ে বের হলো!",No
স্কুলে আজ কিছু কাজের জন্য আমি খুব রাগে আছি!,No
আমার বাগানে ফুল ফুটেছে | খুব সুন্দর লাগছে।,No
আমার মেয়ে ঘুমের মধ্যে হাঁটতে শুরু করে দেয়,Yes
"আজকের রোদ ঝলমলে দিনটা মনে হচ্ছে খুবই আনন্দময়! তুমি যখন আমার সাথে থাকো, সব কিছুই উজ্জ্বল হয়ে ওঠে! আজকের প্রাকৃতিক সৌন্দর্য দেখার অনুভূতি ভীষণ ভালো লাগছে!",No
আমার মাড়ি অনেক ব্যথা আর ব্রাশ করার সময় রক্ত পরে আর অনেক ব্যথা করে,Yes
আমার ফুফার থায়রয়েডের সমস্যা আছে কিন্তু কি চিকিৎসা করবে সেটা বুঝতে পারছে না,Yes
"গ্রামে এসে দেখতে পেলাম খুব বেশি আবর্জনা, খুব রেগে গেছি!",No
"চিঠিতে কিছু মিথ্যা কথা লেখা ছিল, যা পড়তে আমি খুব ক্ষিপ্ত হলাম!",No
তোমার সঙ্গে কাটানো সময় সবসময়ই বিশেষ | আজকের দিনটা অসাধারণ ছিল,No
আমি দাঁড়ালে কেমন যেন মনে হয় পায়ের নিচে কিছু বাধছে,Yes
আমি বেশিক্ষন হাঁটলে পায়ের গোরালি ব্যথা করে। তখন দাঁড়াতেই পারি না,Yes
আমার নানুর হার্টে প্যাসকেল লাগানো ছিলো কিন্তু নানুর বুকে ব্যথা কমে নাই,Yes
"নদীর জলপ্রপাত এত ক্ষীণ হয়ে গেছে, আমি সত্যিই দুঃখিত!",No
নদীটির ধার ধরে হাঁটতে গিয়ে অনেক ভালো সময় কাটালাম!,No
আমার মা কোনো কিছু চাবাতে গেলে দাঁতে অনেক ব্যথা পায় আর শক্ত কিছু চাবাতে গেলে দাঁত ভেঙ্গে যায়,Yes
সব কিছু এতোটা জটিল মনে হচ্ছে সমাধান খুঁজে পাচ্ছি না।,No
"নদীর পানি এত তিক্ত হয়ে গেছে, এটা দেখে মন খারাপ লাগছে!",No
"আজকে বহুদিন পর প্রিয় বন্ধুদের সাথে আড্ডা দিয়েছি, মনটা ভালো হয়ে গেল! তোমার হাসি আমার প্রেরণা, আজকের দিনটা উপভোগ করেছি! আজকের অভিজ্ঞতা সত্যিই আনন্দের ছিল!",No
আজ আমি অনেক স্বস্তি অনুভব করছি। সবকিছু ঠিকঠাক চলছে।,No
